constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
626	"Die ""Superlativ:INTENSIVIERUNG_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Eigenschaft, Fähigkeit oder Beschreibung einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart wird durch die ""Intensivierung"" (eine Intensitätspartikel oder ein Adjektiv in der Funktion einer Intensitätspartikel mit impliziter superlativer Lesart) ausgelöst, die vor der ""Verglichenen_Dimension"" realisiert wird. Die ""Verglichene_Dimension"" benennt die Skala des Vergleichs (d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird) und die Instanz, die auf dieser Skala polar eingeordnet wird. Zusätzlich umfasst die Konstruktion das externe Kern-Konstruktionselement (Kern-KE) ""Entität"". Der ""Entität"" wird die durch die ""Verglichene_Dimension"" realisierte Eigenschaft, Fähigkeit oder Beschreibung in vollem Ausmaß zugewiesen."	['Mit optimaler Auslastung .', 'Noch die größten Experten wissen nicht zu sagen , was in sechs Monaten sein wird , geschweige denn in sechs Jahren .']	['Mit optimaler Auslastung .']	['Noch die größten Experten wissen nicht zu sagen , was in sechs Monaten sein wird , geschweige denn in sechs Jahren .']	['Mit optimaler Auslastung .']	[]	[]	['Noch die größten Experten wissen nicht zu sagen , was in sechs Monaten sein wird , geschweige denn in sechs Jahren .']	1,0	1,0	1,0	1,0
626	"Die ""Superlativ:INTENSIVIERUNG_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Eigenschaft, Fähigkeit oder Beschreibung einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart wird durch die ""Intensivierung"" (eine Intensitätspartikel oder ein Adjektiv in der Funktion einer Intensitätspartikel mit impliziter superlativer Lesart) ausgelöst, die vor der ""Verglichenen_Dimension"" realisiert wird. Die ""Verglichene_Dimension"" benennt die Skala des Vergleichs (d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird) und die Instanz, die auf dieser Skala polar eingeordnet wird. Zusätzlich umfasst die Konstruktion das externe Kern-Konstruktionselement (Kern-KE) ""Entität"". Der ""Entität"" wird die durch die ""Verglichene_Dimension"" realisierte Eigenschaft, Fähigkeit oder Beschreibung in vollem Ausmaß zugewiesen."	['Für Anwender im industriellen Umfeld wird es zum Beispiel zunehmend schwieriger , die richtige Werkzeugauswahl zu treffen und optimale Prozessparameter zu finden .', 'Eine schnelle Internetverbindung ist heute das , was früher eine gute Verkehrsanbindung war : das Kriterium Nummer eins für Firmen und für viele Privatleute bei ihrer Standortwahl .']	['Für Anwender im industriellen Umfeld wird es zum Beispiel zunehmend schwieriger , die richtige Werkzeugauswahl zu treffen und optimale Prozessparameter zu finden .']	['Eine schnelle Internetverbindung ist heute das , was früher eine gute Verkehrsanbindung war : das Kriterium Nummer eins für Firmen und für viele Privatleute bei ihrer Standortwahl .']	['Für Anwender im industriellen Umfeld wird es zum Beispiel zunehmend schwieriger , die richtige Werkzeugauswahl zu treffen und optimale Prozessparameter zu finden .']	[]	[]	['Eine schnelle Internetverbindung ist heute das , was früher eine gute Verkehrsanbindung war : das Kriterium Nummer eins für Firmen und für viele Privatleute bei ihrer Standortwahl .']	1,0	1,0	1,0	1,0
628	"Die ""Superlativ:INTENSIVIERUNG_ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart wird durch die ""Intensivierung"" (eine Intensitätspartikel oder ein Adjektiv in der Funktion einer Intensitätspartikel mit impliziter superlativer Lesart) ausgelöst, die vor der ""Dimension"" realisiert wird. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Zusätzlich umfasst die Konstruktion das externe Kern-Konstruktionselement (Kern-KE) ""Verglichenes"" (die Entität / Handlung, der eine Eigenschaft in vollem Ausmaß zugewiesen wird) und das Nicht-Kern-KE ""Annäherung"", das die superlative Lesart relativieren kann."	['Ein Gefühl perfekter Kontrolle vermitteln zudem die hydraulischen Scheibenbremsen von Shimano , die optimal dosierbar sind , feinfühlig arbeiten und extrem gut verzögern .', 'Körnigkeit ist ja im digitalen Zeitalter als Ausdruck materieller Authentizität zum Inbegriff des Edlen und Wahren geworden .']	['Ein Gefühl perfekter Kontrolle vermitteln zudem die hydraulischen Scheibenbremsen von Shimano , die optimal dosierbar sind , feinfühlig arbeiten und extrem gut verzögern .']	['Körnigkeit ist ja im digitalen Zeitalter als Ausdruck materieller Authentizität zum Inbegriff des Edlen und Wahren geworden .']	['Ein Gefühl perfekter Kontrolle vermitteln zudem die hydraulischen Scheibenbremsen von Shimano , die optimal dosierbar sind , feinfühlig arbeiten und extrem gut verzögern .']	[]	[]	['Körnigkeit ist ja im digitalen Zeitalter als Ausdruck materieller Authentizität zum Inbegriff des Edlen und Wahren geworden .']	1,0	1,0	1,0	1,0
628	"Die ""Superlativ:INTENSIVIERUNG_ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart wird durch die ""Intensivierung"" (eine Intensitätspartikel oder ein Adjektiv in der Funktion einer Intensitätspartikel mit impliziter superlativer Lesart) ausgelöst, die vor der ""Dimension"" realisiert wird. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Zusätzlich umfasst die Konstruktion das externe Kern-Konstruktionselement (Kern-KE) ""Verglichenes"" (die Entität / Handlung, der eine Eigenschaft in vollem Ausmaß zugewiesen wird) und das Nicht-Kern-KE ""Annäherung"", das die superlative Lesart relativieren kann."	['Als ökologisches Korrektiv und neue Funktionspartei können sie hier und dort mitregieren , sind maximal bündnisfähig und dabei doch nicht beliebig .', 'Wenn Mei leidet , schlürft er Suppe und die Querflöte singt melancholische Weisen dazu – es ist zum Weinen .']	['Als ökologisches Korrektiv und neue Funktionspartei können sie hier und dort mitregieren , sind maximal bündnisfähig und dabei doch nicht beliebig .']	['Wenn Mei leidet , schlürft er Suppe und die Querflöte singt melancholische Weisen dazu – es ist zum Weinen .']	['Als ökologisches Korrektiv und neue Funktionspartei können sie hier und dort mitregieren , sind maximal bündnisfähig und dabei doch nicht beliebig .']	[]	[]	['Wenn Mei leidet , schlürft er Suppe und die Querflöte singt melancholische Weisen dazu – es ist zum Weinen .']	1,0	1,0	1,0	1,0
628	"Die ""Superlativ:INTENSIVIERUNG_ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart wird durch die ""Intensivierung"" (eine Intensitätspartikel oder ein Adjektiv in der Funktion einer Intensitätspartikel mit impliziter superlativer Lesart) ausgelöst, die vor der ""Dimension"" realisiert wird. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Zusätzlich umfasst die Konstruktion das externe Kern-Konstruktionselement (Kern-KE) ""Verglichenes"" (die Entität / Handlung, der eine Eigenschaft in vollem Ausmaß zugewiesen wird) und das Nicht-Kern-KE ""Annäherung"", das die superlative Lesart relativieren kann."	"['Denn dieser ist per se ein derart komplexes Werk , dass ein Fehler sich nicht einfach rückgängig machen lässt – mithin gibt es auch keinen Anspruch auf Nachzahlung . ( Erklären Sie das mal bezüglich Ihrer Steuererklärung Ihrem Finanzamt ! ) Daniel Stricker hat aber noch eine Begründung , warum das mit dem Millionengeschenk gar nicht so dramatisch ist :', '"" Antwort : "" "" "" "" Das war damals absolut üblich . "" "" "" "" ""']"	['Denn dieser ist per se ein derart komplexes Werk , dass ein Fehler sich nicht einfach rückgängig machen lässt – mithin gibt es auch keinen Anspruch auf Nachzahlung . ( Erklären Sie das mal bezüglich Ihrer Steuererklärung Ihrem Finanzamt ! ) Daniel Stricker hat aber noch eine Begründung , warum das mit dem Millionengeschenk gar nicht so dramatisch ist :']	"['"" Antwort : "" "" "" "" Das war damals absolut üblich . "" "" "" "" ""']"	[]	['Denn dieser ist per se ein derart komplexes Werk , dass ein Fehler sich nicht einfach rückgängig machen lässt – mithin gibt es auch keinen Anspruch auf Nachzahlung . ( Erklären Sie das mal bezüglich Ihrer Steuererklärung Ihrem Finanzamt ! ) Daniel Stricker hat aber noch eine Begründung , warum das mit dem Millionengeschenk gar nicht so dramatisch ist :']	"['"" Antwort : "" "" "" "" Das war damals absolut üblich . "" "" "" "" ""']"	[]	0,0	1,0	0,0	0,0
631	"Die ""Superlativ:ADJ-st_ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit einer impliziten Gesamtheit. Die Konstruktion besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Intensivierung"" und ""Dimension"". Die ""Dimension"" gibt an, welche Eigenschaft in vollem Ausmaß vorliegt und benennt somit die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. An die ""Intensivierung"" wird das Superlativmorphem ""-st"" angehangen. Die Eigenschaft, die im vollen Ausmaß vorliegt, wird selbst also nicht gesteigert. Stattdessen wird ein gesteigertes Adjektiv direkt vor der Eigenschaft realisiert und die superlative Bedeutung so auf die ""Dimension"" übertragen. Zusätzlich umfasst die Konstruktion das externe Kern-KE ""Verglichenes"" (die Entität oder Handlung einer Entität, der eine Eigenschaft in vollem Ausmaß zugewiesen wird)."	['Food - Blogger können für schlichte Gemüsegerichte genauso viel tun wie Fashion - Blogger für eine noch unbekannte Handtaschenmarke :', 'Denn schon der Begriff zielt bei vielen Kommentatoren ja gar nicht ( mehr ) auf das Schicksal jener Asylsuchenden , die im Mittelmeer ertrinken oder in griechischen Elendslagern ausharren , sondern vor allem auf die finanziellen Aufwendungen der Aufnahmegesellschaft , welche , nebenbei bemerkt , im Vergleich zu jenen Beträgen , die den Staaten durch Steuerhinterziehung oder - vermeidung verloren gehen , äußerst gering sind .']	['Food - Blogger können für schlichte Gemüsegerichte genauso viel tun wie Fashion - Blogger für eine noch unbekannte Handtaschenmarke :']	['Denn schon der Begriff zielt bei vielen Kommentatoren ja gar nicht ( mehr ) auf das Schicksal jener Asylsuchenden , die im Mittelmeer ertrinken oder in griechischen Elendslagern ausharren , sondern vor allem auf die finanziellen Aufwendungen der Aufnahmegesellschaft , welche , nebenbei bemerkt , im Vergleich zu jenen Beträgen , die den Staaten durch Steuerhinterziehung oder - vermeidung verloren gehen , äußerst gering sind .']	[]	['Food - Blogger können für schlichte Gemüsegerichte genauso viel tun wie Fashion - Blogger für eine noch unbekannte Handtaschenmarke :']	['Denn schon der Begriff zielt bei vielen Kommentatoren ja gar nicht ( mehr ) auf das Schicksal jener Asylsuchenden , die im Mittelmeer ertrinken oder in griechischen Elendslagern ausharren , sondern vor allem auf die finanziellen Aufwendungen der Aufnahmegesellschaft , welche , nebenbei bemerkt , im Vergleich zu jenen Beträgen , die den Staaten durch Steuerhinterziehung oder - vermeidung verloren gehen , äußerst gering sind .']	[]	0,0	1,0	0,0	0,0
631	"Die ""Superlativ:ADJ-st_ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit einer impliziten Gesamtheit. Die Konstruktion besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Intensivierung"" und ""Dimension"". Die ""Dimension"" gibt an, welche Eigenschaft in vollem Ausmaß vorliegt und benennt somit die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. An die ""Intensivierung"" wird das Superlativmorphem ""-st"" angehangen. Die Eigenschaft, die im vollen Ausmaß vorliegt, wird selbst also nicht gesteigert. Stattdessen wird ein gesteigertes Adjektiv direkt vor der Eigenschaft realisiert und die superlative Bedeutung so auf die ""Dimension"" übertragen. Zusätzlich umfasst die Konstruktion das externe Kern-KE ""Verglichenes"" (die Entität oder Handlung einer Entität, der eine Eigenschaft in vollem Ausmaß zugewiesen wird)."	['Die Sitze , oder sagen wir besser Sessel , sind extremst kommod .', 'Von wegen .']	['Die Sitze , oder sagen wir besser Sessel , sind extremst kommod .']	['Von wegen .']	['Die Sitze , oder sagen wir besser Sessel , sind extremst kommod .']	[]	[]	['Von wegen .']	1,0	1,0	1,0	1,0
631	"Die ""Superlativ:ADJ-st_ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität / Handlung einer Entität mit einer impliziten Gesamtheit. Die Konstruktion besteht aus den internen Kern-Konstruktionselementen (Kern-KE) ""Intensivierung"" und ""Dimension"". Die ""Dimension"" gibt an, welche Eigenschaft in vollem Ausmaß vorliegt und benennt somit die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. An die ""Intensivierung"" wird das Superlativmorphem ""-st"" angehangen. Die Eigenschaft, die im vollen Ausmaß vorliegt, wird selbst also nicht gesteigert. Stattdessen wird ein gesteigertes Adjektiv direkt vor der Eigenschaft realisiert und die superlative Bedeutung so auf die ""Dimension"" übertragen. Zusätzlich umfasst die Konstruktion das externe Kern-KE ""Verglichenes"" (die Entität oder Handlung einer Entität, der eine Eigenschaft in vollem Ausmaß zugewiesen wird)."	['Überdies ist die Regelung höchst unbestimmt .', 'Je mehr davon am Drehort vorhanden ist , umso besser wird der Film .']	['Überdies ist die Regelung höchst unbestimmt .']	['Je mehr davon am Drehort vorhanden ist , umso besser wird der Film .']	['Überdies ist die Regelung höchst unbestimmt .']	[]	[]	['Je mehr davon am Drehort vorhanden ist , umso besser wird der Film .']	1,0	1,0	1,0	1,0
639	"Die ""Superlativ_Wortbildung:INTENSIVIERUNG-ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart entsteht in den meisten Fällen durch die Komposition aus einer Intensitätspartikel, der ""Intensivierung"", und der ""Dimension"", die meist als Adjektiv realisiert wird. Die ""Dimension"" gibt an, welche Eigenschaft in vollem Ausmaß vorliegt und benennt somit die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben diesen beiden internen Kern-Konstruktionselementen (Kern-KE) besteht die Konstruktion aus einem externen Kern-KE, dem ""Verglichenen"". Das ""Verglichene"" ist die Entität, der eine durch die ""Dimension"" ausgedrückte Eigenschaft in vollem Ausmaß zugewiesen wird."	['Weber ist ein leidenschaftlicher Provokateur , der sich seit Jahren an der Grenze zum extrem - rechten Milieu bewegt .', 'Mittelfeldrenner Stephan Fürstner hatte schon am Freitag ausformuliert , was - Außenseiter hin , Favorit her - die Gesichter der Fürther ausstrahlten .']	['Weber ist ein leidenschaftlicher Provokateur , der sich seit Jahren an der Grenze zum extrem - rechten Milieu bewegt .']	['Mittelfeldrenner Stephan Fürstner hatte schon am Freitag ausformuliert , was - Außenseiter hin , Favorit her - die Gesichter der Fürther ausstrahlten .']	['Weber ist ein leidenschaftlicher Provokateur , der sich seit Jahren an der Grenze zum extrem - rechten Milieu bewegt .']	[]	[]	['Mittelfeldrenner Stephan Fürstner hatte schon am Freitag ausformuliert , was - Außenseiter hin , Favorit her - die Gesichter der Fürther ausstrahlten .']	1,0	1,0	1,0	1,0
639	"Die ""Superlativ_Wortbildung:INTENSIVIERUNG-ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart entsteht in den meisten Fällen durch die Komposition aus einer Intensitätspartikel, der ""Intensivierung"", und der ""Dimension"", die meist als Adjektiv realisiert wird. Die ""Dimension"" gibt an, welche Eigenschaft in vollem Ausmaß vorliegt und benennt somit die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben diesen beiden internen Kern-Konstruktionselementen (Kern-KE) besteht die Konstruktion aus einem externen Kern-KE, dem ""Verglichenen"". Das ""Verglichene"" ist die Entität, der eine durch die ""Dimension"" ausgedrückte Eigenschaft in vollem Ausmaß zugewiesen wird."	['Heather MacDonald vom konservativen Manhattan Institute erwartet von einer Vizepräsidentin in spe “ Sätze , die einen minimal - logischen Gedankenaufbau ” anbieten und nicht ständig “ in syntaktischen Einbahnstraßen ” enden .', 'Hätte sie doch bloß etwas gesagt , dann wäre ihr dieser Typ nicht lästig geworden .']	['Heather MacDonald vom konservativen Manhattan Institute erwartet von einer Vizepräsidentin in spe “ Sätze , die einen minimal - logischen Gedankenaufbau ” anbieten und nicht ständig “ in syntaktischen Einbahnstraßen ” enden .']	['Hätte sie doch bloß etwas gesagt , dann wäre ihr dieser Typ nicht lästig geworden .']	['Heather MacDonald vom konservativen Manhattan Institute erwartet von einer Vizepräsidentin in spe “ Sätze , die einen minimal - logischen Gedankenaufbau ” anbieten und nicht ständig “ in syntaktischen Einbahnstraßen ” enden .']	[]	[]	['Hätte sie doch bloß etwas gesagt , dann wäre ihr dieser Typ nicht lästig geworden .']	1,0	1,0	1,0	1,0
639	"Die ""Superlativ_Wortbildung:INTENSIVIERUNG-ADJ-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit einer impliziten Gesamtheit. Die superlative Lesart entsteht in den meisten Fällen durch die Komposition aus einer Intensitätspartikel, der ""Intensivierung"", und der ""Dimension"", die meist als Adjektiv realisiert wird. Die ""Dimension"" gibt an, welche Eigenschaft in vollem Ausmaß vorliegt und benennt somit die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben diesen beiden internen Kern-Konstruktionselementen (Kern-KE) besteht die Konstruktion aus einem externen Kern-KE, dem ""Verglichenen"". Das ""Verglichene"" ist die Entität, der eine durch die ""Dimension"" ausgedrückte Eigenschaft in vollem Ausmaß zugewiesen wird."	"['Die Demonstranten , Anhänger Belgrader Fußballclubs und Angehörige extrem - nationalistischer Verbände , zündeten Mülleimer an und bewarfen das Botschaftsgebäude in der Innenstadt mit Steinen .', 'In meinem Alter wisse man ja : "" "" Das Leben ist keine verkehrsberuhigte Straße . "" ""']"	['Die Demonstranten , Anhänger Belgrader Fußballclubs und Angehörige extrem - nationalistischer Verbände , zündeten Mülleimer an und bewarfen das Botschaftsgebäude in der Innenstadt mit Steinen .']	"['In meinem Alter wisse man ja : "" "" Das Leben ist keine verkehrsberuhigte Straße . "" ""']"	['Die Demonstranten , Anhänger Belgrader Fußballclubs und Angehörige extrem - nationalistischer Verbände , zündeten Mülleimer an und bewarfen das Botschaftsgebäude in der Innenstadt mit Steinen .']	[]	[]	"['In meinem Alter wisse man ja : "" "" Das Leben ist keine verkehrsberuhigte Straße . "" ""']"	1,0	1,0	1,0	1,0
647	"Mit der Konstruktion (Kxn) ""Personenreferenz_expressiv:Vorname_Zitat_Nachname"", die zu den Personennamen-Kxn, genauer zu der Unterklasse der Mittelnamen-Kxn gehört (vgl. Finkbeiner/Meibauer 2016: 55), lässt sich auf scherzhaft-pejorative Weise auf eine Person Bezug nehmen, indem zwischen deren ""Vor-"" und ""Nachnamen"" ein diese Person charakterisierendes, in der Regel durch ""Anführungszeichen"" markiertes ""Zitat"" eingeschoben wird, wobei dieses nicht zwangsläufig von ihr selbst stammen muss bzw. auch fiktiver Natur sein kann. Das Besondere an der Kxn besteht somit darin, dass an der ‚Mittelnamenposition‘ eine syntaktische Einheit an einer Stelle eingefügt werden kann, die normalerweise nur für Eigennamen (und somit v.a. nicht-phrasale Kategorien) reserviert ist (z.B. Wolfgang [u]Amadeus[/u] Mozart, vgl. Finkbeiner/Meibauer 2016: 37). Die allgemeine pragmatische Funktion dieser Kxn besteht darin, die Aufmerksamkeit auf eine bestimmte stereotype Eigenschaft des Namenträgers zu lenken, die durch die zitierte (originale oder fiktive) Äußerung angedeutet wird. Wenn ein Sprecher z.B. Oliver ""ich-will-den-Erfolg-sofort"" Kahn äußert, bezieht er sich nicht nur auf Oliver Kahn, sondern vermittelt auch, dass Oliver Kahn ein sehr ehrgeiziger oder ungeduldiger Mensch ist. Relevant für eine gelungene Verwendung der Kxn ist das gemeinsame Hintergrundwissens von Sprecher und Hörer (vgl. Finkbeiner/Meibauer 2016: 50f): So kann es notwendig sein, dass das relevante Wissen über den Namensträger bzw. die Verwendungssituation, in der die als Zitat gekennzeichnete Äußerung getätigt wurde (wer spricht wann, wo, zu wem?) dem Hörer bereits vor der betreffenden Äußerung zur Verfügung steht. "" """	"['"" Es gibt eine Zeit des Widerstandes , eine Zeit , sich zu erheben und den Feind zu bekämpfen , und es gibt eine Zeit , die Hand auszustrecken und den Krieg hinter uns zu lassen . "" "" "" "" ""', 'Wie sich möglicherweise schon der alte Sepp ( "" Der Ball ist rund "" ) Herberger einmal gedacht haben mag : Wer zu spät kommt , den bestraft das Leben , und das ist nur gerecht so .']"	"['"" Es gibt eine Zeit des Widerstandes , eine Zeit , sich zu erheben und den Feind zu bekämpfen , und es gibt eine Zeit , die Hand auszustrecken und den Krieg hinter uns zu lassen . "" "" "" "" ""']"	"['Wie sich möglicherweise schon der alte Sepp ( "" Der Ball ist rund "" ) Herberger einmal gedacht haben mag : Wer zu spät kommt , den bestraft das Leben , und das ist nur gerecht so .']"	[]	"['"" Es gibt eine Zeit des Widerstandes , eine Zeit , sich zu erheben und den Feind zu bekämpfen , und es gibt eine Zeit , die Hand auszustrecken und den Krieg hinter uns zu lassen . "" "" "" "" ""']"	"['Wie sich möglicherweise schon der alte Sepp ( "" Der Ball ist rund "" ) Herberger einmal gedacht haben mag : Wer zu spät kommt , den bestraft das Leben , und das ist nur gerecht so .']"	[]	0,0	1,0	0,0	0,0
647	"Mit der Konstruktion (Kxn) ""Personenreferenz_expressiv:Vorname_Zitat_Nachname"", die zu den Personennamen-Kxn, genauer zu der Unterklasse der Mittelnamen-Kxn gehört (vgl. Finkbeiner/Meibauer 2016: 55), lässt sich auf scherzhaft-pejorative Weise auf eine Person Bezug nehmen, indem zwischen deren ""Vor-"" und ""Nachnamen"" ein diese Person charakterisierendes, in der Regel durch ""Anführungszeichen"" markiertes ""Zitat"" eingeschoben wird, wobei dieses nicht zwangsläufig von ihr selbst stammen muss bzw. auch fiktiver Natur sein kann. Das Besondere an der Kxn besteht somit darin, dass an der ‚Mittelnamenposition‘ eine syntaktische Einheit an einer Stelle eingefügt werden kann, die normalerweise nur für Eigennamen (und somit v.a. nicht-phrasale Kategorien) reserviert ist (z.B. Wolfgang [u]Amadeus[/u] Mozart, vgl. Finkbeiner/Meibauer 2016: 37). Die allgemeine pragmatische Funktion dieser Kxn besteht darin, die Aufmerksamkeit auf eine bestimmte stereotype Eigenschaft des Namenträgers zu lenken, die durch die zitierte (originale oder fiktive) Äußerung angedeutet wird. Wenn ein Sprecher z.B. Oliver ""ich-will-den-Erfolg-sofort"" Kahn äußert, bezieht er sich nicht nur auf Oliver Kahn, sondern vermittelt auch, dass Oliver Kahn ein sehr ehrgeiziger oder ungeduldiger Mensch ist. Relevant für eine gelungene Verwendung der Kxn ist das gemeinsame Hintergrundwissens von Sprecher und Hörer (vgl. Finkbeiner/Meibauer 2016: 50f): So kann es notwendig sein, dass das relevante Wissen über den Namensträger bzw. die Verwendungssituation, in der die als Zitat gekennzeichnete Äußerung getätigt wurde (wer spricht wann, wo, zu wem?) dem Hörer bereits vor der betreffenden Äußerung zur Verfügung steht. "" """	"['Und ausgerechnet Oliver "" ich-will-den-Erfolg-sofort "" Kahn fordert ein , was in diesem Geschäft seltener geworden ist als die Kunst , das Geld gleich säckeweise fort zu schleppen : Zeit !', 'Lohr lobte die Vorderländer als Mustersektion , die beweise , dass Sport Grenzen erfahren und eben auch überwinden lasse .']"	"['Und ausgerechnet Oliver "" ich-will-den-Erfolg-sofort "" Kahn fordert ein , was in diesem Geschäft seltener geworden ist als die Kunst , das Geld gleich säckeweise fort zu schleppen : Zeit !']"	['Lohr lobte die Vorderländer als Mustersektion , die beweise , dass Sport Grenzen erfahren und eben auch überwinden lasse .']	"['Und ausgerechnet Oliver "" ich-will-den-Erfolg-sofort "" Kahn fordert ein , was in diesem Geschäft seltener geworden ist als die Kunst , das Geld gleich säckeweise fort zu schleppen : Zeit !']"	[]	[]	['Lohr lobte die Vorderländer als Mustersektion , die beweise , dass Sport Grenzen erfahren und eben auch überwinden lasse .']	1,0	1,0	1,0	1,0
